time,TDryBul,relHum,pAtm,HGloHor,HDifHor,winSpe,winDir
1465200,309.25,0.46,100600,0.225556,0.040833,3.0,0.0
1468800,307.95,0.52,100810,0.208056,0.051111,4.0,0.0
1472400,306.35,0.58,100910,0.207222,0.061667,3.0,0.0
1476000,300.25,0.6,100799,0.203889,0.06,2.0,0.0
1479600,307.15,0.56,100750,0.205833,0.050556,0.0,0.0
1483200,306.35,0.61,100720,0.205278,0.046389,4.0,0.0
1486800,306.75,0.58,100680,0.213611,0.039167,3.0,0.0
1490400,307.65,0.56,100630,0.226944,0.040833,2.0,0.0
1494000,307.85,0.57,100560,0.221667,0.044444,2.0,0.0
1497600,306.25,0.58,100560,0.181667,0.0525,2.0,0.0
1501200,299.35,0.7,100749,0.192778,0.07,2.0,0.0
1504800,306.85,0.61,100700,0.205278,0.050556,3.0,0.0
1508400,304.85,0.7,100669,0.134722,0.083889,3.0,0.0
1512000,305.35,0.66,100699,0.188056,0.063889,3.0,0.0
1515600,306.75,0.6,100630,0.211944,0.041944,2.0,0.0
1519200,307.15,0.56,100630,0.210556,0.042778,3.0,0.0
1522800,304.35,0.76,100699,0.153889,0.094722,3.0,0.0
1526400,305.35,0.66,100590,0.129167,0.086667,2.0,0.0
1530000,305.85,0.68,100500,0.113056,0.085556,3.0,0.0
1533600,300.85,0.77,100689,0.0775,0.061389,3.0,0.0
1537200,299.35,0.91,100889,0.092778,0.072778,3.0,0.0
1540800,301.65,0.78,100789,0.118333,0.079722,1.0,0.0
1544400,299.15,0.95,100809,0.117778,0.078611,2.0,0.0
1548000,306.15,0.58,100920,0.192778,0.071389,0.0,0.0
1551600,306.25,0.61,100870,0.204722,0.045833,1.0,0.0
1555200,306.85,0.58,100730,0.198889,0.044167,2.0,0.0
1558800,307.35,0.58,100600,0.225,0.042778,3.0,0.0
1562400,306.75,0.54,100883,0.183611,0.051389,5.0,0.0
1566000,307.15,0.55,100816,0.208611,0.035278,2.7,0.0
1569600,307.65,0.48,100653,0.211944,0.031667,4.0,0.0
1573200,307.25,0.52,100593,0.197778,0.034167,2.7,0.0
